city,date,total_crime_count,violent_count,property_count,other_count,Daily Temperature Mean,Daily Precipitation Sum
Charlottesville,2025-06-27,12,0,0,12,,
Charlottesville,2025-06-28,13,0,1,12,,
Charlottesville,2025-06-29,7,0,3,4,,
Charlottesville,2025-06-30,17,0,0,17,,
Charlottesville,2025-07-01,20,0,1,19,,
Charlottesville,2025-07-02,7,0,1,6,,
Charlottesville,2025-07-03,10,0,0,10,,
Charlottesville,2025-07-04,12,0,1,11,,
Charlottesville,2025-07-05,10,0,0,10,,
Charlottesville,2025-07-06,10,0,0,10,,
Charlottesville,2025-07-07,8,0,1,7,,
Charlottesville,2025-07-08,16,0,2,14,,
Charlottesville,2025-07-09,13,0,0,13,,
Charlottesville,2025-07-10,21,0,2,19,,
Charlottesville,2025-07-11,15,0,2,13,,
Charlottesville,2025-07-12,16,0,1,15,,
Charlottesville,2025-07-13,12,0,1,11,,
Charlottesville,2025-07-14,15,0,0,15,,
Charlottesville,2025-07-15,12,0,1,11,,
Charlottesville,2025-07-16,14,0,1,13,,
Charlottesville,2025-07-17,11,0,2,9,,
Charlottesville,2025-07-18,18,0,3,15,,
Charlottesville,2025-07-19,14,0,0,14,,
Charlottesville,2025-07-20,14,0,0,14,,
Charlottesville,2025-07-21,12,0,1,11,,
Charlottesville,2025-07-22,23,0,0,23,,
Charlottesville,2025-07-23,20,0,1,19,,
Charlottesville,2025-07-24,14,0,3,11,,
Charlottesville,2025-07-25,21,0,4,17,,
Charlottesville,2025-07-26,14,0,1,13,,
Charlottesville,2025-07-27,21,0,6,15,,
Charlottesville,2025-07-28,22,0,1,21,,
Charlottesville,2025-07-29,15,0,3,12,,
Charlottesville,2025-07-30,11,0,2,9,,
Charlottesville,2025-07-31,18,0,1,17,,
Charlottesville,2025-08-01,11,0,0,11,,
Charlottesville,2025-08-02,12,0,1,11,,
Charlottesville,2025-08-03,10,0,0,10,,
Charlottesville,2025-08-04,20,0,2,18,,
Charlottesville,2025-08-05,12,0,0,12,,
Charlottesville,2025-08-06,15,0,1,14,,
Charlottesville,2025-08-07,17,0,0,17,,
Charlottesville,2025-08-08,13,0,1,12,,
Charlottesville,2025-08-09,12,0,2,10,,
Charlottesville,2025-08-10,13,0,1,12,,
Charlottesville,2025-08-11,14,0,0,14,,
Charlottesville,2025-08-12,20,0,0,20,,
Charlottesville,2025-08-13,8,0,1,7,,
Charlottesville,2025-08-14,18,1,2,15,,
Charlottesville,2025-08-15,10,0,1,9,,
Charlottesville,2025-08-16,15,0,2,13,,
Charlottesville,2025-08-17,14,0,2,12,,
Charlottesville,2025-08-18,15,0,1,14,,
Charlottesville,2025-08-19,15,0,0,15,,
Charlottesville,2025-08-20,9,0,0,9,,
Charlottesville,2025-08-21,21,0,1,20,,
Charlottesville,2025-08-22,15,0,1,14,,
Charlottesville,2025-08-23,13,1,0,12,,
Charlottesville,2025-08-24,17,0,1,16,,
Charlottesville,2025-08-25,21,0,1,20,,
Charlottesville,2025-08-26,14,0,0,14,,
Charlottesville,2025-08-27,21,0,2,19,,
Charlottesville,2025-08-28,18,0,1,17,,
Charlottesville,2025-08-29,21,0,1,20,,
Charlottesville,2025-08-30,20,0,3,17,,
Charlottesville,2025-08-31,14,0,0,14,,
Charlottesville,2025-09-01,17,0,2,15,,
Charlottesville,2025-09-02,16,0,2,14,,
Charlottesville,2025-09-03,16,0,0,16,,
Charlottesville,2025-09-04,20,0,1,19,,
Charlottesville,2025-09-05,21,0,0,21,,
Charlottesville,2025-09-06,11,0,0,11,,
Charlottesville,2025-09-07,18,0,1,17,,
Charlottesville,2025-09-08,15,0,2,13,,
Charlottesville,2025-09-09,13,0,0,13,,
Charlottesville,2025-09-10,18,0,1,17,,
Charlottesville,2025-09-11,15,0,2,13,,
Charlottesville,2025-09-12,19,0,3,16,,
Charlottesville,2025-09-13,14,0,0,14,,
Charlottesville,2025-09-14,14,0,3,11,,
Charlottesville,2025-09-15,22,0,2,20,,
Charlottesville,2025-09-16,15,0,0,15,,
Charlottesville,2025-09-17,15,0,0,15,,
Charlottesville,2025-09-18,18,0,2,16,,
Charlottesville,2025-09-19,21,0,1,20,,
Charlottesville,2025-09-20,15,0,1,14,,
Charlottesville,2025-09-21,14,0,1,13,,
Charlottesville,2025-09-22,16,0,0,16,,
Charlottesville,2025-09-23,15,0,0,15,,
Charlottesville,2025-09-24,13,0,1,12,,
Charlottesville,2025-09-25,18,0,1,17,,
Charlottesville,2025-09-26,19,0,2,17,,
Charlottesville,2025-09-27,13,0,1,12,,
Charlottesville,2025-09-28,17,0,1,16,,
Charlottesville,2025-09-29,23,0,1,22,,
Charlottesville,2025-09-30,11,0,0,11,,
Charlottesville,2025-10-01,13,0,1,12,,
Charlottesville,2025-10-02,12,0,0,12,,
Charlottesville,2025-10-03,17,0,0,17,,
Charlottesville,2025-10-04,13,0,0,13,,
Charlottesville,2025-10-05,15,0,1,14,,
Charlottesville,2025-10-06,14,0,2,12,,
Charlottesville,2025-10-07,16,0,2,14,,
Charlottesville,2025-10-08,19,0,2,17,,
Charlottesville,2025-10-09,15,0,2,13,,
Charlottesville,2025-10-10,25,0,4,21,,
Charlottesville,2025-10-11,13,0,1,12,,
Charlottesville,2025-10-12,9,0,0,9,,
Charlottesville,2025-10-13,11,0,1,10,,
Charlottesville,2025-10-14,17,0,0,17,,
Charlottesville,2025-10-15,20,0,0,20,,
Charlottesville,2025-10-16,14,0,0,14,,
Charlottesville,2025-10-17,16,0,0,16,,
Charlottesville,2025-10-18,11,0,0,11,,
Charlottesville,2025-10-19,17,0,5,12,,
Charlottesville,2025-10-20,12,0,2,10,,
Charlottesville,2025-10-21,14,0,1,13,,
Charlottesville,2025-10-22,13,0,1,12,,
Charlottesville,2025-10-23,25,0,0,25,,
Charlottesville,2025-10-24,15,0,2,13,,
Charlottesville,2025-10-25,11,0,0,11,,
Charlottesville,2025-10-26,14,0,2,12,,
Charlottesville,2025-10-27,10,0,0,10,,
Charlottesville,2025-10-28,12,0,1,11,,
Charlottesville,2025-10-29,13,1,2,10,,
Charlottesville,2025-10-30,18,0,0,18,,
Charlottesville,2025-10-31,25,0,3,22,,
Charlottesville,2025-11-01,24,0,4,20,,
Charlottesville,2025-11-02,10,0,0,10,,
Charlottesville,2025-11-03,20,0,2,18,,
Charlottesville,2025-11-04,13,0,0,13,,
Charlottesville,2025-11-05,17,0,0,17,,
Charlottesville,2025-11-06,14,0,0,14,,
Charlottesville,2025-11-07,11,0,1,10,,
Charlottesville,2025-11-08,18,0,0,18,,
Charlottesville,2025-11-09,22,0,3,19,,
Charlottesville,2025-11-10,16,0,1,15,,
Charlottesville,2025-11-11,12,0,0,12,,
Charlottesville,2025-11-12,9,0,2,7,,
Charlottesville,2025-11-13,19,0,1,18,,
Charlottesville,2025-11-14,9,0,2,7,,
Charlottesville,2025-11-15,20,1,4,15,,
Charlottesville,2025-11-16,18,0,0,18,,
Charlottesville,2025-11-17,13,0,1,12,,
Charlottesville,2025-11-18,21,0,0,21,,
Charlottesville,2025-11-19,7,0,0,7,,
Charlottesville,2025-11-20,11,0,0,11,,
Charlottesville,2025-11-21,18,0,2,16,,
Charlottesville,2025-11-22,12,0,0,12,,
Charlottesville,2025-11-23,11,0,1,10,,
Charlottesville,2025-11-24,14,0,0,14,,
Charlottesville,2025-11-25,9,0,0,9,,
Charlottesville,2025-11-26,12,0,0,12,,
Charlottesville,2025-11-27,5,0,1,4,,
Charlottesville,2025-11-28,8,0,2,6,,
Charlottesville,2025-11-29,13,0,1,12,,
Charlottesville,2025-11-30,11,0,0,11,,
Charlottesville,2025-12-01,14,0,3,11,,
Charlottesville,2025-12-02,16,0,1,15,,
Charlottesville,2025-12-03,28,0,0,28,,
Charlottesville,2025-12-04,11,0,4,7,,
Charlottesville,2025-12-05,14,0,4,10,,
Charlottesville,2025-12-06,7,0,1,6,,
Charlottesville,2025-12-07,12,0,1,11,,
Charlottesville,2025-12-08,14,0,1,13,,
Charlottesville,2025-12-09,8,0,1,7,,
Charlottesville,2025-12-10,12,0,2,10,,
Charlottesville,2025-12-11,10,0,0,10,,
Charlottesville,2025-12-12,14,0,0,14,,
Charlottesville,2025-12-13,11,0,0,11,,
Charlottesville,2025-12-14,21,0,1,20,,
Charlottesville,2025-12-15,12,0,2,10,,
Charlottesville,2025-12-16,17,0,0,17,,
Charlottesville,2025-12-17,16,0,0,16,,
Charlottesville,2025-12-18,16,0,1,15,,
Charlottesville,2025-12-19,18,0,1,17,,
Charlottesville,2025-12-20,13,0,1,12,,
Charlottesville,2025-12-21,14,0,0,14,,
Charlottesville,2025-12-22,6,0,0,6,,
Charlottesville,2025-12-23,13,0,0,13,,
Charlottesville,2025-12-24,10,0,1,9,,
Charlottesville,2025-12-25,3,0,1,2,,
Charlottesville,2025-12-26,7,0,2,5,,
Charlottesville,2025-12-27,10,0,2,8,,
Charlottesville,2025-12-28,5,0,2,3,,
Charlottesville,2025-12-29,13,0,0,13,,
Charlottesville,2025-12-30,17,0,0,17,,
Charlottesville,2025-12-31,8,0,1,7,,
Chicago,2022-01-01,865,334,455,76,,
Chicago,2022-01-02,410,154,229,27,,
Chicago,2022-01-03,422,149,238,35,,
Chicago,2022-01-04,474,166,267,41,,
Chicago,2022-01-05,421,145,235,41,,
Chicago,2022-01-06,480,164,280,36,,
Chicago,2022-01-07,485,175,256,54,,
Chicago,2022-01-08,420,146,238,36,,
Chicago,2022-01-09,421,178,205,38,,
Chicago,2022-01-10,465,167,256,42,,
Chicago,2022-01-11,463,160,253,50,,
Chicago,2022-01-12,527,175,319,33,,
Chicago,2022-01-13,564,218,301,45,,
Chicago,2022-01-14,611,219,343,49,,
Chicago,2022-01-15,538,213,291,34,,
Chicago,2022-01-16,519,215,238,66,,
Chicago,2022-01-17,491,190,260,41,,
Chicago,2022-01-18,616,222,332,62,,
Chicago,2022-01-19,538,188,297,53,,
Chicago,2022-01-20,502,177,282,43,,
Chicago,2022-01-21,562,193,317,52,,
Chicago,2022-01-22,536,211,281,44,,
Chicago,2022-01-23,440,199,199,42,,
Chicago,2022-01-24,456,179,232,45,,
Chicago,2022-01-25,496,178,269,49,,
Chicago,2022-01-26,495,195,248,52,,
Chicago,2022-01-27,577,221,306,50,,
Chicago,2022-01-28,463,157,259,47,,
Chicago,2022-01-29,493,204,233,56,,
Chicago,2022-01-30,500,208,243,49,,
Chicago,2022-01-31,510,193,269,48,,
Chicago,2022-02-01,667,249,337,81,,
Chicago,2022-02-02,399,151,195,53,,
Chicago,2022-02-03,489,192,239,58,,
Chicago,2022-02-04,548,202,276,70,,
Chicago,2022-02-05,504,194,262,48,,
Chicago,2022-02-06,497,198,239,60,,
Chicago,2022-02-07,547,195,280,72,,
Chicago,2022-02-08,596,234,293,69,,
Chicago,2022-02-09,561,215,266,80,,
Chicago,2022-02-10,589,192,331,66,,
Chicago,2022-02-11,582,210,298,74,,
Chicago,2022-02-12,580,237,286,57,,
Chicago,2022-02-13,479,189,240,50,,
Chicago,2022-02-14,567,237,272,58,,
Chicago,2022-02-15,593,230,292,71,,
Chicago,2022-02-16,595,224,309,62,,
Chicago,2022-02-17,512,183,282,47,,
Chicago,2022-02-18,517,195,254,68,,
Chicago,2022-02-19,564,223,291,50,,
Chicago,2022-02-20,497,205,229,63,,
Chicago,2022-02-21,544,189,300,55,,
Chicago,2022-02-22,565,182,320,63,,
Chicago,2022-02-23,566,200,306,60,,
Chicago,2022-02-24,521,189,266,66,,
Chicago,2022-02-25,572,211,300,61,,
Chicago,2022-02-26,531,220,252,59,,
Chicago,2022-02-27,542,236,256,50,,
Chicago,2022-02-28,567,206,304,57,,
Chicago,2022-03-01,688,229,380,79,,
Chicago,2022-03-02,589,219,293,77,,
Chicago,2022-03-03,606,202,340,64,,
Chicago,2022-03-04,648,204,368,76,,
Chicago,2022-03-05,619,235,330,54,,
Chicago,2022-03-06,536,237,251,48,,
Chicago,2022-03-07,541,183,290,68,,
Chicago,2022-03-08,588,206,311,71,,
Chicago,2022-03-09,529,177,280,72,,
Chicago,2022-03-10,585,203,311,71,,
Chicago,2022-03-11,560,194,291,75,,
Chicago,2022-03-12,636,232,333,71,,
Chicago,2022-03-13,571,232,271,68,,
Chicago,2022-03-14,597,230,310,57,,
Chicago,2022-03-15,588,210,315,63,,
Chicago,2022-03-16,622,248,328,46,,
Chicago,2022-03-17,611,211,326,74,,
Chicago,2022-03-18,582,193,329,60,,
Chicago,2022-03-19,588,210,327,51,,
Chicago,2022-03-20,661,301,310,50,,
Chicago,2022-03-21,627,253,301,73,,
Chicago,2022-03-22,641,251,314,76,,
Chicago,2022-03-23,578,201,308,69,,
Chicago,2022-03-24,604,216,330,58,,
Chicago,2022-03-25,621,220,325,76,,
Chicago,2022-03-26,586,233,285,68,,
Chicago,2022-03-27,522,232,239,51,,
Chicago,2022-03-28,602,191,347,64,,
Chicago,2022-03-29,555,209,284,62,,
Chicago,2022-03-30,579,196,325,58,,
Chicago,2022-03-31,581,220,292,69,,
Chicago,2022-04-01,802,253,458,91,,
Chicago,2022-04-02,581,214,305,62,,
Chicago,2022-04-03,585,249,268,68,,
Chicago,2022-04-04,601,230,307,64,,
Chicago,2022-04-05,583,225,285,73,,
Chicago,2022-04-06,615,218,311,86,,
Chicago,2022-04-07,596,221,303,72,,
Chicago,2022-04-08,573,192,308,73,,
Chicago,2022-04-09,575,235,289,51,,
Chicago,2022-04-10,624,277,285,62,,
Chicago,2022-04-11,580,210,293,77,,
Chicago,2022-04-12,600,241,296,63,,
Chicago,2022-04-13,557,189,306,62,,
Chicago,2022-04-14,569,197,309,63,,
Chicago,2022-04-15,643,234,344,65,,
Chicago,2022-04-16,595,225,316,54,,
Chicago,2022-04-17,528,221,252,55,,
Chicago,2022-04-18,584,199,312,73,,
Chicago,2022-04-19,548,198,281,69,,
Chicago,2022-04-20,614,208,321,85,,
Chicago,2022-04-21,612,195,343,74,,
Chicago,2022-04-22,611,211,341,59,,
Chicago,2022-04-23,707,319,324,64,,
Chicago,2022-04-24,620,283,296,41,,
Chicago,2022-04-25,570,215,299,56,,
Chicago,2022-04-26,618,227,320,71,,
Chicago,2022-04-27,596,210,321,65,,
Chicago,2022-04-28,559,193,298,68,,
Chicago,2022-04-29,616,245,290,81,,
Chicago,2022-04-30,615,235,329,51,,
Chicago,2022-05-01,727,266,393,68,,
Chicago,2022-05-02,580,204,302,74,,
Chicago,2022-05-03,555,193,297,65,,
Chicago,2022-05-04,618,218,328,72,,
Chicago,2022-05-05,640,244,329,67,,
Chicago,2022-05-06,611,213,337,61,,
Chicago,2022-05-07,571,227,303,41,,
Chicago,2022-05-08,599,249,302,48,,
Chicago,2022-05-09,655,258,348,49,,
Chicago,2022-05-10,642,244,331,67,,
Chicago,2022-05-11,694,294,330,70,,
Chicago,2022-05-12,623,260,294,69,,
Chicago,2022-05-13,713,294,353,66,,
Chicago,2022-05-14,646,270,317,59,,
Chicago,2022-05-15,695,294,347,54,,
Chicago,2022-05-16,674,263,353,58,,
Chicago,2022-05-17,654,235,353,66,,
Chicago,2022-05-18,659,242,348,69,,
Chicago,2022-05-19,686,283,332,71,,
Chicago,2022-05-20,711,300,336,75,,
Chicago,2022-05-21,590,250,286,54,,
Chicago,2022-05-22,606,260,296,50,,
Chicago,2022-05-23,674,273,334,67,,
Chicago,2022-05-24,658,273,319,66,,
Chicago,2022-05-25,672,262,339,71,,
Chicago,2022-05-26,659,271,318,70,,
Chicago,2022-05-27,664,261,309,94,,
Chicago,2022-05-28,627,249,319,59,,
Chicago,2022-05-29,700,345,306,49,,
Chicago,2022-05-30,725,359,299,67,,
Chicago,2022-05-31,695,266,361,68,,
Chicago,2022-06-01,801,275,441,85,,
Chicago,2022-06-02,671,246,359,66,,
Chicago,2022-06-03,712,277,371,64,,
Chicago,2022-06-04,611,258,297,56,,
Chicago,2022-06-05,630,270,304,56,,
Chicago,2022-06-06,656,235,359,62,,
Chicago,2022-06-07,665,233,362,70,,
Chicago,2022-06-08,640,232,338,70,,
Chicago,2022-06-09,639,251,336,52,,
Chicago,2022-06-10,668,258,346,64,,
Chicago,2022-06-11,708,298,351,59,,
Chicago,2022-06-12,694,311,322,61,,
Chicago,2022-06-13,646,255,342,49,,
Chicago,2022-06-14,665,246,354,65,,
Chicago,2022-06-15,709,256,383,70,,
Chicago,2022-06-16,722,278,370,74,,
Chicago,2022-06-17,732,282,386,64,,
Chicago,2022-06-18,728,277,405,46,,
Chicago,2022-06-19,731,358,309,64,,
Chicago,2022-06-20,761,307,376,78,,
Chicago,2022-06-21,657,222,381,54,,
Chicago,2022-06-22,705,251,392,62,,
Chicago,2022-06-23,644,250,334,60,,
Chicago,2022-06-24,762,263,432,67,,
Chicago,2022-06-25,678,263,356,59,,
Chicago,2022-06-26,735,310,392,33,,
Chicago,2022-06-27,713,251,397,65,,
Chicago,2022-06-28,731,243,407,81,,
Chicago,2022-06-29,706,251,385,70,,
Chicago,2022-06-30,742,263,404,75,,
Chicago,2022-07-01,964,324,543,97,,
Chicago,2022-07-02,751,293,395,63,,
Chicago,2022-07-03,718,336,312,70,,
Chicago,2022-07-04,711,310,339,62,,
Chicago,2022-07-05,635,231,351,53,,
Chicago,2022-07-06,665,234,369,62,,
Chicago,2022-07-07,695,246,393,56,,
Chicago,2022-07-08,692,224,399,69,,
Chicago,2022-07-09,648,265,328,55,,
Chicago,2022-07-10,686,275,359,52,,
Chicago,2022-07-11,710,230,416,64,,
Chicago,2022-07-12,673,235,377,61,,
Chicago,2022-07-13,650,199,396,55,,
Chicago,2022-07-14,693,237,396,60,,
Chicago,2022-07-15,634,198,369,67,,
Chicago,2022-07-16,687,241,405,41,,
Chicago,2022-07-17,756,274,424,58,,
Chicago,2022-07-18,784,274,451,59,,
Chicago,2022-07-19,708,233,416,59,,
Chicago,2022-07-20,696,253,381,62,,
Chicago,2022-07-21,653,227,376,50,,
Chicago,2022-07-22,761,264,427,70,,
Chicago,2022-07-23,700,286,362,52,,
Chicago,2022-07-24,719,301,368,50,,
Chicago,2022-07-25,733,266,414,53,,
Chicago,2022-07-26,717,264,383,70,,
Chicago,2022-07-27,693,231,404,58,,
Chicago,2022-07-28,747,228,452,67,,
Chicago,2022-07-29,843,218,561,64,,
Chicago,2022-07-30,872,275,555,42,,
Chicago,2022-07-31,761,289,428,44,,
Chicago,2022-08-01,812,267,479,66,,
Chicago,2022-08-02,725,270,406,49,,
Chicago,2022-08-03,744,252,430,62,,
Chicago,2022-08-04,739,256,423,60,,
Chicago,2022-08-05,792,285,444,63,,
Chicago,2022-08-06,752,306,396,50,,
Chicago,2022-08-07,706,291,355,60,,
Chicago,2022-08-08,665,212,388,65,,
Chicago,2022-08-09,688,242,392,54,,
Chicago,2022-08-10,736,250,416,70,,
Chicago,2022-08-11,735,268,405,62,,
Chicago,2022-08-12,777,253,472,52,,
Chicago,2022-08-13,707,284,393,30,,
Chicago,2022-08-14,712,288,370,54,,
Chicago,2022-08-15,723,224,439,60,,
Chicago,2022-08-16,662,233,357,72,,
Chicago,2022-08-17,703,236,414,53,,
Chicago,2022-08-18,664,236,367,61,,
Chicago,2022-08-19,727,263,411,53,,
Chicago,2022-08-20,688,266,372,50,,
Chicago,2022-08-21,683,258,376,49,,
Chicago,2022-08-22,725,259,411,55,,
Chicago,2022-08-23,699,232,398,69,,
Chicago,2022-08-24,710,216,424,70,,
Chicago,2022-08-25,700,242,394,64,,
Chicago,2022-08-26,768,238,469,61,,
Chicago,2022-08-27,773,284,431,58,,
Chicago,2022-08-28,690,260,382,48,,
Chicago,2022-08-29,727,250,433,44,,
Chicago,2022-08-30,724,261,412,51,,
Chicago,2022-08-31,741,247,425,69,,
Chicago,2022-09-01,833,256,492,85,,
Chicago,2022-09-02,832,284,480,68,,
Chicago,2022-09-03,811,319,443,49,,
Chicago,2022-09-04,715,288,374,53,,
Chicago,2022-09-05,736,281,401,54,,
Chicago,2022-09-06,766,257,447,62,,
Chicago,2022-09-07,753,272,411,70,,
Chicago,2022-09-08,764,233,462,69,,
Chicago,2022-09-09,782,264,458,60,,
Chicago,2022-09-10,798,275,484,39,,
Chicago,2022-09-11,665,259,365,41,,
Chicago,2022-09-12,731,233,445,53,,
Chicago,2022-09-13,681,239,374,68,,
Chicago,2022-09-14,705,239,414,52,,
Chicago,2022-09-15,719,252,414,53,,
Chicago,2022-09-16,748,266,432,50,,
Chicago,2022-09-17,742,294,398,50,,
Chicago,2022-09-18,745,290,402,53,,
Chicago,2022-09-19,785,259,462,64,,
Chicago,2022-09-20,750,256,432,62,,
Chicago,2022-09-21,811,258,479,74,,
Chicago,2022-09-22,739,271,405,63,,
Chicago,2022-09-23,734,232,443,59,,
Chicago,2022-09-24,750,287,417,46,,
Chicago,2022-09-25,666,230,385,51,,
Chicago,2022-09-26,718,220,435,63,,
Chicago,2022-09-27,683,230,393,60,,
Chicago,2022-09-28,743,268,403,72,,
Chicago,2022-09-29,745,279,416,50,,
Chicago,2022-09-30,782,247,491,44,,
Chicago,2022-10-01,894,298,529,67,,
Chicago,2022-10-02,714,270,399,45,,
Chicago,2022-10-03,722,224,431,67,,
Chicago,2022-10-04,705,240,413,52,,
Chicago,2022-10-05,734,226,446,62,,
Chicago,2022-10-06,760,234,459,67,,
Chicago,2022-10-07,714,215,439,60,,
Chicago,2022-10-08,740,235,448,57,,
Chicago,2022-10-09,667,254,367,46,,
Chicago,2022-10-10,718,241,427,50,,
Chicago,2022-10-11,690,206,446,38,,
Chicago,2022-10-12,750,234,472,44,,
Chicago,2022-10-13,684,190,440,54,,
Chicago,2022-10-14,717,214,457,46,,
Chicago,2022-10-15,790,244,488,58,,
Chicago,2022-10-16,755,251,453,51,,
Chicago,2022-10-17,734,214,454,66,,
Chicago,2022-10-18,689,195,431,63,,
Chicago,2022-10-19,731,224,442,65,,
Chicago,2022-10-20,720,231,428,61,,
Chicago,2022-10-21,771,247,481,43,,
Chicago,2022-10-22,867,321,502,44,,
Chicago,2022-10-23,873,346,469,58,,
Chicago,2022-10-24,864,279,520,65,,
Chicago,2022-10-25,711,240,420,51,,
Chicago,2022-10-26,748,245,450,53,,
Chicago,2022-10-27,751,220,457,74,,
Chicago,2022-10-28,784,244,494,46,,
Chicago,2022-10-29,772,264,459,49,,
Chicago,2022-10-30,732,267,412,53,,
Chicago,2022-10-31,785,262,469,54,,
Chicago,2022-11-01,922,297,543,82,,
Chicago,2022-11-02,774,225,501,48,,
Chicago,2022-11-03,778,253,461,64,,
Chicago,2022-11-04,788,244,486,58,,
Chicago,2022-11-05,697,209,440,48,,
Chicago,2022-11-06,742,266,432,44,,
Chicago,2022-11-07,689,216,415,58,,
Chicago,2022-11-08,637,183,411,43,,
Chicago,2022-11-09,674,209,412,53,,
Chicago,2022-11-10,723,259,419,45,,
Chicago,2022-11-11,784,268,480,36,,
Chicago,2022-11-12,725,237,439,49,,
Chicago,2022-11-13,680,242,392,46,,
Chicago,2022-11-14,626,211,356,59,,
Chicago,2022-11-15,604,188,358,58,,
Chicago,2022-11-16,652,199,404,49,,
Chicago,2022-11-17,643,203,378,62,,
Chicago,2022-11-18,704,215,436,53,,
Chicago,2022-11-19,643,224,400,19,,
Chicago,2022-11-20,605,210,358,37,,
Chicago,2022-11-21,681,206,423,52,,
Chicago,2022-11-22,677,189,424,64,,
Chicago,2022-11-23,737,225,451,61,,
Chicago,2022-11-24,571,200,332,39,,
Chicago,2022-11-25,662,192,427,43,,
Chicago,2022-11-26,704,220,446,38,,
Chicago,2022-11-27,668,261,358,49,,
Chicago,2022-11-28,715,219,449,47,,
Chicago,2022-11-29,708,220,423,65,,
Chicago,2022-11-30,669,193,401,75,,
Chicago,2022-12-01,778,217,489,72,,
Chicago,2022-12-02,775,271,435,69,,
Chicago,2022-12-03,657,217,396,44,,
Chicago,2022-12-04,692,242,397,53,,
Chicago,2022-12-05,684,220,414,50,,
Chicago,2022-12-06,758,233,448,77,,
Chicago,2022-12-07,748,225,465,58,,
Chicago,2022-12-08,720,227,445,48,,
Chicago,2022-12-09,652,197,402,53,,
Chicago,2022-12-10,749,250,457,42,,
Chicago,2022-12-11,722,252,420,50,,
Chicago,2022-12-12,737,238,438,61,,
Chicago,2022-12-13,675,184,441,50,,
Chicago,2022-12-14,645,206,378,61,,
Chicago,2022-12-15,594,180,369,45,,
Chicago,2022-12-16,660,209,412,39,,
Chicago,2022-12-17,647,202,394,51,,
Chicago,2022-12-18,619,221,356,42,,
Chicago,2022-12-19,612,182,360,70,,
Chicago,2022-12-20,674,181,441,52,,
Chicago,2022-12-21,676,204,419,53,,
Chicago,2022-12-22,556,177,345,34,,
Chicago,2022-12-23,414,133,244,37,,
Chicago,2022-12-24,392,140,224,28,,
Chicago,2022-12-25,418,209,191,18,,
Chicago,2022-12-26,470,183,261,26,,
Chicago,2022-12-27,591,173,371,47,,
Chicago,2022-12-28,627,201,372,54,,
Chicago,2022-12-29,652,187,409,56,,
Chicago,2022-12-30,679,234,395,50,,
Chicago,2022-12-31,725,280,400,45,,
Chicago,2023-01-01,1129,480,559,90,,
Chicago,2023-01-02,659,229,367,63,,
Chicago,2023-01-03,742,209,476,57,,
Chicago,2023-01-04,690,211,406,73,,
Chicago,2023-01-05,659,208,381,70,,
Chicago,2023-01-06,735,229,431,75,,
Chicago,2023-01-07,718,236,416,66,,
Chicago,2023-01-08,615,242,312,61,,
Chicago,2023-01-09,664,215,379,70,,
Chicago,2023-01-10,665,185,392,88,,
Chicago,2023-01-11,760,233,448,79,,
Chicago,2023-01-12,676,222,390,64,,
Chicago,2023-01-13,703,215,422,66,,
Chicago,2023-01-14,762,284,427,51,,
Chicago,2023-01-15,764,240,469,55,,
Chicago,2023-01-16,684,210,395,79,,
Chicago,2023-01-17,744,184,486,74,,
Chicago,2023-01-18,690,216,417,57,,
Chicago,2023-01-19,689,214,395,80,,
Chicago,2023-01-20,685,222,402,61,,
Chicago,2023-01-21,722,265,405,52,,
Chicago,2023-01-22,651,263,326,62,,
Chicago,2023-01-23,685,219,397,69,,
Chicago,2023-01-24,637,218,360,59,,
Chicago,2023-01-25,622,197,356,69,,
Chicago,2023-01-26,602,196,347,59,,
Chicago,2023-01-27,653,220,374,59,,
Chicago,2023-01-28,656,228,367,61,,
Chicago,2023-01-29,546,215,289,42,,
Chicago,2023-01-30,584,202,317,65,,
Chicago,2023-01-31,543,187,294,62,,
Chicago,2023-02-01,726,226,435,65,,
Chicago,2023-02-02,648,206,361,81,,
Chicago,2023-02-03,643,187,374,82,,
Chicago,2023-02-04,698,256,385,57,,
Chicago,2023-02-05,640,229,353,58,,
Chicago,2023-02-06,695,231,389,75,,
Chicago,2023-02-07,693,232,394,67,,
Chicago,2023-02-08,643,208,360,75,,
Chicago,2023-02-09,617,211,338,68,,
Chicago,2023-02-10,716,239,413,64,,
Chicago,2023-02-11,723,253,415,55,,
Chicago,2023-02-12,673,260,374,39,,
Chicago,2023-02-13,660,216,373,71,,
Chicago,2023-02-14,688,219,391,78,,
Chicago,2023-02-15,627,213,339,75,,
Chicago,2023-02-16,608,214,331,63,,
Chicago,2023-02-17,681,208,384,89,,
Chicago,2023-02-18,670,223,385,62,,
Chicago,2023-02-19,731,273,399,59,,
Chicago,2023-02-20,636,201,366,69,,
Chicago,2023-02-21,603,193,356,54,,
Chicago,2023-02-22,555,181,310,64,,
Chicago,2023-02-23,653,223,346,84,,
Chicago,2023-02-24,628,208,339,81,,
Chicago,2023-02-25,646,218,360,68,,
Chicago,2023-02-26,672,248,356,68,,
Chicago,2023-02-27,637,235,329,73,,
Chicago,2023-02-28,677,224,376,77,,
Chicago,2023-03-01,777,241,471,65,,
Chicago,2023-03-02,595,183,349,63,,
Chicago,2023-03-03,691,222,393,76,,
Chicago,2023-03-04,609,223,332,54,,
Chicago,2023-03-05,657,248,335,74,,
